config,capacities,total_cap,arm,makespan
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,72.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,112.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,110.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,141.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,97.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,117.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,96.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,87.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,92.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,107.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,150.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,72.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,136.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,78.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,86.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,76.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,101.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,145.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,120.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,97.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,97.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,63.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,82.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,63.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,141.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,91.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,131.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,150.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,145.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,96.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,101.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,160.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,72.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,120.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,96.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,53.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,117.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,134.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,92.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,101.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,120.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,82.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,174.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,125.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,97.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,139.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,97.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,96.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,150.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,97.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,91.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,92.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,145.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,97.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,82.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,82.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,57.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,82.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,97.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,97.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,96.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,73.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,141.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,102.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,96.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,107.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,130.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,81.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,62.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,97.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,174.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,62.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,130.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,135.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,101.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,160.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,97.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,135.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,91.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,141.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,81.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,77.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,87.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,145.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,57.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,107.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,107.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,81.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,96.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,77.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,101.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,155.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,81.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,164.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,96.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,129.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,140.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,170.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,87.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,136.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,140.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,141.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,67.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,139.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,72.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,77.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,97.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,139.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,81.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,131.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,77.0
hetero_2-3-3,"[2, 3, 3]",8,LC_HI,97.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,170.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,146.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,135.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,107.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,115.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,91.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,184.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,131.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,129.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,102.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,119.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,141.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,82.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,140.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,145.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,101.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,107.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,96.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,140.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,96.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,145.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,95.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,77.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,160.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,125.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,96.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,101.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,170.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,141.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,97.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,101.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,101.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,149.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,140.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,161.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,101.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,125.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,73.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,82.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,77.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,139.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,95.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,131.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,115.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,87.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,122.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,146.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,107.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,101.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,141.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,150.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,125.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,122.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,96.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,68.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,134.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,76.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,102.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,135.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,160.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,139.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,115.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,120.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,131.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,170.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,145.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,102.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,105.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,170.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,175.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,136.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,87.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,150.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,95.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,86.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,107.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,110.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,97.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,134.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,92.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,92.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,135.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,125.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,107.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,146.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,131.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,145.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,87.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,82.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,76.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,145.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,101.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,130.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,146.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,159.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,120.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,102.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,146.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,117.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,151.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,145.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,135.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,107.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,140.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,131.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,115.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,160.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,111.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,140.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,141.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,140.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,107.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,105.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,120.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,131.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,102.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,107.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,126.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,112.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,145.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,131.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,184.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,96.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,117.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,115.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,121.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,184.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,106.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,116.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,96.0
hetero_2-3-3,"[2, 3, 3]",8,LC_LI,135.0
hetero_1-3-4,"[1, 3, 4]",8,random,101.0
hetero_1-3-4,"[1, 3, 4]",8,random,126.0
hetero_1-3-4,"[1, 3, 4]",8,random,140.0
hetero_1-3-4,"[1, 3, 4]",8,random,111.0
hetero_1-3-4,"[1, 3, 4]",8,random,81.0
hetero_1-3-4,"[1, 3, 4]",8,random,87.0
hetero_1-3-4,"[1, 3, 4]",8,random,72.0
hetero_1-3-4,"[1, 3, 4]",8,random,131.0
hetero_1-3-4,"[1, 3, 4]",8,random,96.0
hetero_1-3-4,"[1, 3, 4]",8,random,135.0
hetero_1-3-4,"[1, 3, 4]",8,random,136.0
hetero_1-3-4,"[1, 3, 4]",8,random,156.0
hetero_1-3-4,"[1, 3, 4]",8,random,135.0
hetero_1-3-4,"[1, 3, 4]",8,random,121.0
hetero_1-3-4,"[1, 3, 4]",8,random,112.0
hetero_1-3-4,"[1, 3, 4]",8,random,140.0
hetero_1-3-4,"[1, 3, 4]",8,random,121.0
hetero_1-3-4,"[1, 3, 4]",8,random,149.0
hetero_1-3-4,"[1, 3, 4]",8,random,140.0
hetero_1-3-4,"[1, 3, 4]",8,random,204.0
hetero_1-3-4,"[1, 3, 4]",8,random,96.0
hetero_1-3-4,"[1, 3, 4]",8,random,116.0
hetero_1-3-4,"[1, 3, 4]",8,random,140.0
hetero_1-3-4,"[1, 3, 4]",8,random,130.0
hetero_1-3-4,"[1, 3, 4]",8,random,97.0
hetero_1-3-4,"[1, 3, 4]",8,random,155.0
hetero_1-3-4,"[1, 3, 4]",8,random,141.0
hetero_1-3-4,"[1, 3, 4]",8,random,101.0
hetero_1-3-4,"[1, 3, 4]",8,random,97.0
hetero_1-3-4,"[1, 3, 4]",8,random,139.0
hetero_1-3-4,"[1, 3, 4]",8,random,112.0
hetero_1-3-4,"[1, 3, 4]",8,random,87.0
hetero_1-3-4,"[1, 3, 4]",8,random,140.0
hetero_1-3-4,"[1, 3, 4]",8,random,91.0
hetero_1-3-4,"[1, 3, 4]",8,random,135.0
hetero_1-3-4,"[1, 3, 4]",8,random,105.0
hetero_1-3-4,"[1, 3, 4]",8,random,92.0
hetero_1-3-4,"[1, 3, 4]",8,random,165.0
hetero_1-3-4,"[1, 3, 4]",8,random,150.0
hetero_1-3-4,"[1, 3, 4]",8,random,150.0
hetero_1-3-4,"[1, 3, 4]",8,random,179.0
hetero_1-3-4,"[1, 3, 4]",8,random,106.0
hetero_1-3-4,"[1, 3, 4]",8,random,81.0
hetero_1-3-4,"[1, 3, 4]",8,random,139.0
hetero_1-3-4,"[1, 3, 4]",8,random,82.0
hetero_1-3-4,"[1, 3, 4]",8,random,140.0
hetero_1-3-4,"[1, 3, 4]",8,random,87.0
hetero_1-3-4,"[1, 3, 4]",8,random,140.0
hetero_1-3-4,"[1, 3, 4]",8,random,87.0
hetero_1-3-4,"[1, 3, 4]",8,random,184.0
hetero_1-3-4,"[1, 3, 4]",8,random,91.0
hetero_1-3-4,"[1, 3, 4]",8,random,150.0
hetero_1-3-4,"[1, 3, 4]",8,random,140.0
hetero_1-3-4,"[1, 3, 4]",8,random,82.0
hetero_1-3-4,"[1, 3, 4]",8,random,125.0
hetero_1-3-4,"[1, 3, 4]",8,random,111.0
hetero_1-3-4,"[1, 3, 4]",8,random,155.0
hetero_1-3-4,"[1, 3, 4]",8,random,111.0
hetero_1-3-4,"[1, 3, 4]",8,random,86.0
hetero_1-3-4,"[1, 3, 4]",8,random,141.0
hetero_1-3-4,"[1, 3, 4]",8,random,86.0
hetero_1-3-4,"[1, 3, 4]",8,random,125.0
hetero_1-3-4,"[1, 3, 4]",8,random,120.0
hetero_1-3-4,"[1, 3, 4]",8,random,150.0
hetero_1-3-4,"[1, 3, 4]",8,random,135.0
hetero_1-3-4,"[1, 3, 4]",8,random,141.0
hetero_1-3-4,"[1, 3, 4]",8,random,151.0
hetero_1-3-4,"[1, 3, 4]",8,random,120.0
hetero_1-3-4,"[1, 3, 4]",8,random,96.0
hetero_1-3-4,"[1, 3, 4]",8,random,101.0
hetero_1-3-4,"[1, 3, 4]",8,random,129.0
